start,end,index_real,index_nullA,index_nullB,gap_nullA,gap_nullB,pearson
2024-08-02 19:00:00+00:00,2024-10-01 19:00:00+00:00,0.8800393492419987,0.7987854529898598,0.8514039330463068,0.08125389625213886,0.028635416195691876,0.8547386167793112
2024-08-03 19:00:00+00:00,2024-10-02 19:00:00+00:00,0.877160997701354,0.8023001267820853,0.8649872478912211,0.07486087091926874,0.012173749810132972,0.8557446086636685
2024-08-04 19:00:00+00:00,2024-10-03 19:00:00+00:00,0.880036100474294,0.810965871381809,0.8690109413817456,0.06907022909248506,0.01102515909254842,0.8566072389253693
2024-08-05 19:00:00+00:00,2024-10-04 19:00:00+00:00,0.8203397246116912,0.7278008847098268,0.8067367799524252,0.0925388399018644,0.013602944659266036,0.8581606805096943
2024-08-06 19:00:00+00:00,2024-10-05 19:00:00+00:00,0.8140475598542435,0.7187570794862559,0.7480987302673515,0.0952904803679876,0.06594882958689197,0.8538170792924278
2024-08-07 19:00:00+00:00,2024-10-06 19:00:00+00:00,0.8238498892494116,0.7291446195196241,0.8145100634958005,0.09470526972978754,0.009339825753611142,0.8546888420203436
2024-08-08 19:00:00+00:00,2024-10-07 19:00:00+00:00,0.8310205853883017,0.7283382316914712,0.8112129855406778,0.10268235369683054,0.019807599847623925,0.8595934241032087
2024-08-09 19:00:00+00:00,2024-10-08 19:00:00+00:00,0.824556322456347,0.7128552803424847,0.8012841389195425,0.11170104211386234,0.02327218353680449,0.8597342355302904
2024-08-10 19:00:00+00:00,2024-10-09 19:00:00+00:00,0.8250197283721171,0.7079529269255991,0.7951954926915832,0.11706680144651804,0.02982423568053394,0.8611485039389095
2024-08-11 19:00:00+00:00,2024-10-10 19:00:00+00:00,0.823180420074236,0.7059261187563047,0.8070190753539944,0.11725430131793124,0.016161344720241555,0.861095765269979
2024-08-12 19:00:00+00:00,2024-10-11 19:00:00+00:00,0.7959637681482183,0.6905858547548532,0.7873077915910645,0.10537791339336511,0.008655976557153888,0.8560354030143148
2024-08-13 19:00:00+00:00,2024-10-12 19:00:00+00:00,0.7859255787957472,0.6754553661774568,0.7645228019608711,0.11047021261829038,0.021402776834876125,0.8586687127243448
2024-08-14 19:00:00+00:00,2024-10-13 19:00:00+00:00,0.7832957151883259,0.6675227298903296,0.7564475685931472,0.11577298529799629,0.026848146595178646,0.8573462606809036
2024-08-15 19:00:00+00:00,2024-10-14 19:00:00+00:00,0.8018966565777114,0.6910656231449684,0.756532419691,0.11083103343274292,0.04536423688671132,0.8558987942628502
2024-08-16 19:00:00+00:00,2024-10-15 19:00:00+00:00,0.8301041176246235,0.7329572522039398,0.7995954123479988,0.09714686542068374,0.030508705276624748,0.8647417007144175
2024-08-17 19:00:00+00:00,2024-10-16 19:00:00+00:00,0.8309550995252728,0.734662850569899,0.7868116155265222,0.0962922489553738,0.044143483998750566,0.8639795248837356
2024-08-18 19:00:00+00:00,2024-10-17 19:00:00+00:00,0.8333762164564735,0.7360329303622755,0.8479262566724909,0.09734328609419807,-0.014550040216017357,0.8642570729537411
2024-08-19 19:00:00+00:00,2024-10-18 19:00:00+00:00,0.8338302511814389,0.7357923146717947,0.821956943747009,0.09803793650964421,0.011873307434429936,0.8640389806847585
2024-08-20 19:00:00+00:00,2024-10-19 19:00:00+00:00,0.8357178278721824,0.7413244196912936,0.7652351602856223,0.09439340818088882,0.07048266758656008,0.8637871914614004
2024-08-21 19:00:00+00:00,2024-10-20 19:00:00+00:00,0.8347272865214076,0.7458029956058378,0.8153262915780792,0.08892429091556975,0.019400994943328365,0.8643771251052735
2024-08-22 19:00:00+00:00,2024-10-21 19:00:00+00:00,0.8373228600162597,0.7447767187927355,0.8095726180330538,0.09254614122352411,0.02775024198320586,0.8648207139562751
2024-08-23 19:00:00+00:00,2024-10-22 19:00:00+00:00,0.8413969682121768,0.7457443566866211,0.7964400226424447,0.09565261152555571,0.044956945569732065,0.864649864133893
2024-08-24 19:00:00+00:00,2024-10-23 19:00:00+00:00,0.8394666433876551,0.748552712880022,0.8059300318199607,0.09091393050763308,0.033536611567694385,0.86464207239713
2024-08-25 19:00:00+00:00,2024-10-24 19:00:00+00:00,0.8428345381052694,0.7538874171100729,0.8296731057711865,0.08894712099519653,0.013161432334082956,0.8651118759944221
2024-08-26 19:00:00+00:00,2024-10-25 19:00:00+00:00,0.8391642032414066,0.7515388565723874,0.7918015047879076,0.08762534666901922,0.04736269845349905,0.8653081961947606
2024-08-27 19:00:00+00:00,2024-10-26 19:00:00+00:00,0.8390247784774464,0.745255623107992,0.8376999539346086,0.0937691553694544,0.001324824542837777,0.8637405948133063
2024-08-28 19:00:00+00:00,2024-10-27 19:00:00+00:00,0.8308574146122506,0.754434088503187,0.8452832105839769,0.07642332610906355,-0.01442579597172633,0.8613392836393189
2024-08-29 19:00:00+00:00,2024-10-28 19:00:00+00:00,0.8391025605632509,0.7595576360433997,0.814386385227606,0.07954492451985129,0.024716175335644963,0.8594976836503466
2024-08-30 19:00:00+00:00,2024-10-29 19:00:00+00:00,0.8435263396088378,0.7575927860069649,0.7840303758404628,0.08593355360187294,0.05949596376837507,0.8553010680243254
2024-08-31 19:00:00+00:00,2024-10-30 19:00:00+00:00,0.8405068632455466,0.7559431061000006,0.7762635501556355,0.08456375714554598,0.06424331308991105,0.8527729570546053
2024-09-01 19:00:00+00:00,2024-10-31 19:00:00+00:00,0.8307337567000739,0.7516434151658313,0.7918146914646101,0.07909034153424255,0.038919065235463735,0.8493873394618987
2024-09-02 19:00:00+00:00,2024-11-01 19:00:00+00:00,0.8312196091340867,0.7534273638611617,0.8320646708638378,0.07779224527292494,-0.0008450617297511842,0.8512390991249214
2024-09-03 19:00:00+00:00,2024-11-02 19:00:00+00:00,0.8345878777428832,0.756467585798675,0.8208287739934819,0.07812029194420822,0.013759103749401369,0.8499033178013624
2024-09-04 19:00:00+00:00,2024-11-03 19:00:00+00:00,0.8426850550602989,0.7571912448405953,0.8278557365520299,0.08549381021970359,0.014829318508268963,0.851523165019981
2024-09-05 19:00:00+00:00,2024-11-04 19:00:00+00:00,0.848784098948666,0.7550964053451121,0.7733257484697963,0.09368769360355389,0.07545835047886973,0.8529931509091317
2024-09-06 19:00:00+00:00,2024-11-05 19:00:00+00:00,0.8489362113527973,0.7544606736845895,0.7916088668415918,0.09447553766820782,0.05732734451120547,0.8512249258495834
2024-09-07 19:00:00+00:00,2024-11-06 19:00:00+00:00,0.8712791300828424,0.7775143377648411,0.8509696266459835,0.09376479231800128,0.02030950343685889,0.8482588560558301
2024-09-08 19:00:00+00:00,2024-11-07 19:00:00+00:00,0.863869123181838,0.7725488354363449,0.8514021191590708,0.09132028774549306,0.012467004022767125,0.8253126551790994
2024-09-09 19:00:00+00:00,2024-11-08 19:00:00+00:00,0.8656343590413006,0.7747103852511991,0.7442846531708412,0.09092397379010153,0.12134970587045935,0.820806829635795
2024-09-10 19:00:00+00:00,2024-11-09 19:00:00+00:00,0.8642456602518674,0.7770379112300487,0.8424333132640058,0.08720774902181871,0.02181234698786161,0.812416463855891
2024-09-11 19:00:00+00:00,2024-11-10 19:00:00+00:00,0.8541437130642864,0.772720943183923,0.8458811904485034,0.08142276988036334,0.008262522615782975,0.8063550294773061
2024-09-12 19:00:00+00:00,2024-11-11 19:00:00+00:00,0.840122772697455,0.7636352524057519,0.7873748813201918,0.07648752029170303,0.0527478913772631,0.8069557117205564
2024-09-13 19:00:00+00:00,2024-11-12 19:00:00+00:00,0.8330993354772527,0.7518190002260109,0.7458119224037343,0.08128033525124179,0.0872874130735184,0.8023158359876846
2024-09-14 19:00:00+00:00,2024-11-13 19:00:00+00:00,0.8133493360087546,0.7433916213104793,0.7799987663084321,0.06995771469827528,0.03335056970032246,0.8062815212508769
2024-09-15 19:00:00+00:00,2024-11-14 19:00:00+00:00,0.8046167216830541,0.7334042774152915,0.769096796227501,0.07121244426776263,0.03551992545555305,0.8027246223478401
2024-09-16 19:00:00+00:00,2024-11-15 19:00:00+00:00,0.8027045604615584,0.7271397615559149,0.7531021444021851,0.0755647989056435,0.04960241605937321,0.8036099541331879
2024-09-17 19:00:00+00:00,2024-11-16 19:00:00+00:00,0.8013569429836571,0.7240718260215452,0.8000542264088955,0.07728511696211193,0.0013027165747616642,0.7941156405338337
2024-09-18 19:00:00+00:00,2024-11-17 19:00:00+00:00,0.8005087871243899,0.7208479360541458,0.8048162861187146,0.07966085107024412,-0.004307498994324699,0.7931254334703938
2024-09-19 19:00:00+00:00,2024-11-18 19:00:00+00:00,0.7910500221430059,0.7124540999575113,0.7580752749577955,0.0785959221854946,0.03297474718521043,0.789849252836479
2024-09-20 19:00:00+00:00,2024-11-19 19:00:00+00:00,0.7886121780659652,0.70823339745693,0.7531324912852067,0.08037878060903514,0.035479686780758524,0.7824030634729223
2024-09-21 19:00:00+00:00,2024-11-20 19:00:00+00:00,0.7902431726986644,0.7053289019329758,0.7753179305671436,0.08491427076568858,0.0149252421315208,0.7826484067096564
2024-09-22 19:00:00+00:00,2024-11-21 19:00:00+00:00,0.7939945439044503,0.7291462791300654,0.7722851354779778,0.06484826477438499,0.02170940842647251,0.7601892491244732
2024-09-23 19:00:00+00:00,2024-11-22 19:00:00+00:00,0.7972569107760854,0.7305790372639133,0.7886887507130399,0.06667787351217214,0.008568160063045505,0.7576415648203576
2024-09-24 19:00:00+00:00,2024-11-23 19:00:00+00:00,0.7935470442689821,0.728980479113207,0.7364804488056873,0.06456656515577519,0.057066595463294845,0.7534292719363896
2024-09-25 19:00:00+00:00,2024-11-24 19:00:00+00:00,0.7952089953315967,0.7294790033416456,0.7399405192216559,0.06572999198995111,0.05526847610994079,0.7529346247963595
2024-09-26 19:00:00+00:00,2024-11-25 19:00:00+00:00,0.7907547411026596,0.726321895883096,0.7462944189280042,0.0644328452195636,0.04446032217465545,0.7464535197093347
2024-09-27 19:00:00+00:00,2024-11-26 19:00:00+00:00,0.7838774616694414,0.7166110446697556,0.7482724107448632,0.06726641699968583,0.03560505092457822,0.7488111482041477
2024-09-28 19:00:00+00:00,2024-11-27 19:00:00+00:00,0.7805480448071397,0.7149432797344258,0.7292248566804089,0.06560476507271384,0.05132318812673076,0.7459857612553784
2024-09-29 19:00:00+00:00,2024-11-28 19:00:00+00:00,0.778607851129609,0.7147348350712225,0.7986465401650542,0.06387301605838647,-0.020038689035445256,0.742550196703717
2024-09-30 19:00:00+00:00,2024-11-29 19:00:00+00:00,0.7797168656197252,0.7156986191775893,0.7737772610585676,0.06401824644213594,0.005939604561157608,0.74182111237021
2024-10-01 19:00:00+00:00,2024-11-30 19:00:00+00:00,0.7789312867578437,0.7171446355782259,0.7598538479289811,0.06178665117961779,0.019077438828862592,0.7386323947581757
2024-10-02 19:00:00+00:00,2024-12-01 19:00:00+00:00,0.7815891176054022,0.7223905587635513,0.7833123348404907,0.05919855884185088,-0.0017232172350885033,0.7318018261615964
2024-10-03 19:00:00+00:00,2024-12-02 19:00:00+00:00,0.7760894018564285,0.7201081915091035,0.7341149422253331,0.05598121034732495,0.04197445963109536,0.7357139245645079
2024-10-04 19:00:00+00:00,2024-12-03 19:00:00+00:00,0.7788528501641373,0.7175132554894768,0.7225414071852259,0.06133959467466055,0.05631144297891144,0.733870850468087
2024-10-05 19:00:00+00:00,2024-12-04 19:00:00+00:00,0.7763690999850851,0.7114885123224248,0.7350446771422445,0.06488058766266025,0.04132442284284055,0.7282382507474114
2024-10-06 19:00:00+00:00,2024-12-05 19:00:00+00:00,0.7738127604053135,0.7191744994132535,0.7499306910859629,0.05463826099206004,0.023882069319350663,0.7206828714048719
2024-10-07 19:00:00+00:00,2024-12-06 19:00:00+00:00,0.7623510525050243,0.7162744226146074,0.6959173720586467,0.04607662989041694,0.06643368044637765,0.7121267895557416
2024-10-08 19:00:00+00:00,2024-12-07 19:00:00+00:00,0.7624330142111302,0.7167099307819358,0.768088120255805,0.0457230834291944,-0.005655106044674785,0.7100296770129924
2024-10-09 19:00:00+00:00,2024-12-08 19:00:00+00:00,0.763825408913975,0.720353674908413,0.7499288001524701,0.043471734005562035,0.013896608761504892,0.7089288402265032
2024-10-10 19:00:00+00:00,2024-12-09 19:00:00+00:00,0.7567096251181145,0.7149874518531372,0.728479400771089,0.04172217326497729,0.02823022434702549,0.7123285152969709
2024-10-11 19:00:00+00:00,2024-12-10 19:00:00+00:00,0.7477833443184853,0.7041915419723357,0.7294788095426916,0.043591802346149566,0.018304534775793635,0.7180652261516166
2024-10-12 19:00:00+00:00,2024-12-11 19:00:00+00:00,0.7453639810074736,0.6975837968173683,0.7515736449296818,0.047780184190105324,-0.006209663922208231,0.7205518239229197
2024-10-13 19:00:00+00:00,2024-12-12 19:00:00+00:00,0.7451531169600687,0.6967838206445723,0.7100179812892128,0.04836929631549636,0.03513513567085591,0.7179495819729959
2024-10-14 19:00:00+00:00,2024-12-13 19:00:00+00:00,0.7482060247893026,0.7025345798267059,0.7399102597043316,0.045671444962596786,0.008295765084971096,0.7144751446017492
2024-10-15 19:00:00+00:00,2024-12-14 19:00:00+00:00,0.7308194887205377,0.6593494333178352,0.675633120743931,0.07147005540270246,0.0551863679766067,0.7028020083627206
2024-10-16 19:00:00+00:00,2024-12-15 19:00:00+00:00,0.730220658705698,0.6612220671003948,0.7302858925842024,0.0689985916053032,-6.523387850443374e-05,0.7028095952911902
2024-10-17 19:00:00+00:00,2024-12-16 19:00:00+00:00,0.7311571249183311,0.6578211827541661,0.7255183325175835,0.07333594216416495,0.005638792400747605,0.7016774626579335
2024-10-18 19:00:00+00:00,2024-12-17 19:00:00+00:00,0.725267504053072,0.6585164391337961,0.6698277246627151,0.06675106491927596,0.055439779390356936,0.7014025741529271
2024-10-19 19:00:00+00:00,2024-12-18 19:00:00+00:00,0.7252229415343554,0.6543671004219828,0.7029448956457286,0.07085584111237264,0.022278045888626807,0.7035065963954357
2024-10-20 19:00:00+00:00,2024-12-19 19:00:00+00:00,0.7338235625036,0.6641524639901426,0.7113920176025323,0.06967109851345743,0.02243154490106769,0.7139116367197922
2024-10-21 19:00:00+00:00,2024-12-20 19:00:00+00:00,0.7222477867738024,0.654836342252694,0.6777385562594299,0.06741144452110837,0.0445092305143725,0.7210106459190126
2024-10-22 19:00:00+00:00,2024-12-21 19:00:00+00:00,0.7222073913126259,0.6532021656668845,0.6690770576060817,0.06900522564574141,0.053130333706544186,0.720795823055039
2024-10-23 19:00:00+00:00,2024-12-22 19:00:00+00:00,0.7198363485745586,0.6540905712591151,0.6794449634313321,0.06574577731544351,0.04039138514322649,0.7238129035673855
2024-10-24 19:00:00+00:00,2024-12-23 19:00:00+00:00,0.7176840347486086,0.6478411196515543,0.6627528793741374,0.06984291509705431,0.05493115537447124,0.7258878367284507
2024-10-25 19:00:00+00:00,2024-12-24 19:00:00+00:00,0.7112371816013262,0.6472232874081537,0.6901251760660434,0.0640138941931725,0.021112005535282807,0.7249722358201209
2024-10-26 19:00:00+00:00,2024-12-25 19:00:00+00:00,0.7104463943435271,0.6482651298891582,0.6809001305657025,0.06218126445436889,0.029546263777824544,0.725878171626511
2024-10-27 19:00:00+00:00,2024-12-26 19:00:00+00:00,0.7111216435540993,0.6487695082623377,0.6631140278818651,0.062352135291761646,0.048007615672234216,0.7265366197604084
2024-10-28 19:00:00+00:00,2024-12-27 19:00:00+00:00,0.7097672481164974,0.647499646581812,0.6741223586431486,0.06226760153468536,0.03564488947334876,0.7293269277733119
2024-10-29 19:00:00+00:00,2024-12-28 19:00:00+00:00,0.7103850989317779,0.6491504195311684,0.6887122334924708,0.06123467940060956,0.021672865439307132,0.7295896946480427
2024-10-30 19:00:00+00:00,2024-12-29 19:00:00+00:00,0.7090669344628753,0.648375129783271,0.7043418162729687,0.06069180467960422,0.004725118189906619,0.7298520877061168
2024-10-31 19:00:00+00:00,2024-12-30 19:00:00+00:00,0.7116854924838371,0.649957411779073,0.6767896392892401,0.0617280807047641,0.03489585319459698,0.7310070852010303
2024-11-01 19:00:00+00:00,2024-12-31 19:00:00+00:00,0.7123729005935822,0.648500329276477,0.6874861741415883,0.06387257131710511,0.024886726451993857,0.731031030967327
2024-11-02 19:00:00+00:00,2025-01-01 19:00:00+00:00,0.7105327128180897,0.6454354608241087,0.6846167036760202,0.06509725199398098,0.025916009142069485,0.7320115706730037
